comercializador,nome,tipo,segmento,faturacao,pagamento,opcao_horaria_e_ciclo,potencia_kva,preco_potencia_dia,formula_calculo,tar_incluida_energia,tar_incluida_potencia,financiamento_tse_incluido,desconto_fatura_mes,desconto_meses_limite,site_adesao,notas
Coopérnico,Coopérnico Base 2.0,Indexado quarto-horário,Doméstico e Não Doméstico,Fatura eletrónica,"Débito Direto, Multibanco",Tri-horário - Ciclo Diário,4.6,0.2521985,(OMIE/1000+Coop_CS_CR+Coop_K)*PERDAS*Perfil_BTN,False,True,False,,,https://www.coopernico.org/contratar,
Coopérnico,Coopérnico Base 2.0,Indexado quarto-horário,Doméstico e Não Doméstico,Fatura eletrónica,"Débito Direto, Multibanco",Tri-horário - Ciclo Diário,5.75,0.309929,(OMIE/1000+Coop_CS_CR+Coop_K)*PERDAS*Perfil_BTN,False,True,False,,,https://www.coopernico.org/contratar,
Coopérnico,Coopérnico Base 2.0,Indexado quarto-horário,Doméstico e Não Doméstico,Fatura eletrónica,"Débito Direto, Multibanco",Tri-horário - Ciclo Diário,6.9,0.3679865,(OMIE/1000+Coop_CS_CR+Coop_K)*PERDAS*Perfil_BTN,False,True,False,,,https://www.coopernico.org/contratar,
Coopérnico,Coopérnico Base 2.0,Indexado quarto-horário,Doméstico e Não Doméstico,Fatura eletrónica,"Débito Direto, Multibanco",Tri-horário - Ciclo Diário,10.35,0.544275,(OMIE/1000+Coop_CS_CR+Coop_K)*PERDAS*Perfil_BTN,False,True,False,,,https://www.coopernico.org/contratar,
Coopérnico,Coopérnico Base 2.0,Indexado quarto-horário,Doméstico e Não Doméstico,Fatura eletrónica,"Débito Direto, Multibanco",Tri-horário - Ciclo Diário,13.8,0.725705,(OMIE/1000+Coop_CS_CR+Coop_K)*PERDAS*Perfil_BTN,False,True,False,,,https://www.coopernico.org/contratar,
Coopérnico,Coopérnico Base 2.0,Indexado quarto-horário,Doméstico e Não Doméstico,Fatura eletrónica,"Débito Direto, Multibanco",Tri-horário - Ciclo Diário,17.25,0.9008105,(OMIE/1000+Coop_CS_CR+Coop_K)*PERDAS*Perfil_BTN,False,True,False,,,https://www.coopernico.org/contratar,
Coopérnico,Coopérnico Base 2.0,Indexado quarto-horário,Doméstico e Não Doméstico,Fatura eletrónica,"Débito Direto, Multibanco",Tri-horário - Ciclo Diário,20.7,1.0771,(OMIE/1000+Coop_CS_CR+Coop_K)*PERDAS*Perfil_BTN,False,True,False,,,https://www.coopernico.org/contratar,
Coopérnico,Coopérnico Base 2.0,Indexado quarto-horário,Doméstico e Não Doméstico,Fatura eletrónica,"Débito Direto, Multibanco",Tri-horário > 20.7 kVA - Ciclo Diário,27.6,1.37917,(OMIE/1000+Coop_CS_CR+Coop_K)*PERDAS*Perfil_BTN,False,True,False,,,https://www.coopernico.org/contratar,
Coopérnico,Coopérnico Base 2.0,Indexado quarto-horário,Doméstico e Não Doméstico,Fatura eletrónica,"Débito Direto, Multibanco",Tri-horário > 20.7 kVA - Ciclo Diário,34.5,1.723965,(OMIE/1000+Coop_CS_CR+Coop_K)*PERDAS*Perfil_BTN,False,True,False,,,https://www.coopernico.org/contratar,
Coopérnico,Coopérnico Base 2.0,Indexado quarto-horário,Doméstico e Não Doméstico,Fatura eletrónica,"Débito Direto, Multibanco",Tri-horário > 20.7 kVA - Ciclo Diário,41.4,2.06876,(OMIE/1000+Coop_CS_CR+Coop_K)*PERDAS*Perfil_BTN,False,True,False,,,https://www.coopernico.org/contratar,
Coopérnico,Coopérnico Base 2.0,Indexado quarto-horário,Doméstico e Não Doméstico,Fatura eletrónica,"Débito Direto, Multibanco",Tri-horário - Ciclo Semanal,1.15,0.0787,(OMIE/1000+Coop_CS_CR+Coop_K)*PERDAS*Perfil_BTN,False,True,False,,,https://www.coopernico.org/contratar,
Coopérnico,Coopérnico Base 2.0,Indexado quarto-horário,Doméstico e Não Doméstico,Fatura eletrónica,"Débito Direto, Multibanco",Tri-horário - Ciclo Semanal,2.3,0.1359,(OMIE/1000+Coop_CS_CR+Coop_K)*PERDAS*Perfil_BTN,False,True,False,,,https://www.coopernico.org/contratar,
Coopérnico,Coopérnico Base 2.0,Indexado quarto-horário,Doméstico e Não Doméstico,Fatura eletrónica,"Débito Direto, Multibanco",Tri-horário - Ciclo Semanal,3.45,0.1942525,(OMIE/1000+Coop_CS_CR+Coop_K)*PERDAS*Perfil_BTN,False,True,False,,,https://www.coopernico.org/contratar,
Coopérnico,Coopérnico Base 2.0,Indexado quarto-horário,Doméstico e Não Doméstico,Fatura eletrónica,"Débito Direto, Multibanco",Tri-horário - Ciclo Semanal,4.6,0.2521985,(OMIE/1000+Coop_CS_CR+Coop_K)*PERDAS*Perfil_BTN,False,True,False,,,https://www.coopernico.org/contratar,
Coopérnico,Coopérnico Base 2.0,Indexado quarto-horário,Doméstico e Não Doméstico,Fatura eletrónica,"Débito Direto, Multibanco",Tri-horário - Ciclo Semanal,5.75,0.309929,(OMIE/1000+Coop_CS_CR+Coop_K)*PERDAS*Perfil_BTN,False,True,False,,,https://www.coopernico.org/contratar,
Coopérnico,Coopérnico Base 2.0,Indexado quarto-horário,Doméstico e Não Doméstico,Fatura eletrónica,"Débito Direto, Multibanco",Tri-horário - Ciclo Semanal,6.9,0.3679865,(OMIE/1000+Coop_CS_CR+Coop_K)*PERDAS*Perfil_BTN,False,True,False,,,https://www.coopernico.org/contratar,
Coopérnico,Coopérnico Base 2.0,Indexado quarto-horário,Doméstico e Não Doméstico,Fatura eletrónica,"Débito Direto, Multibanco",Tri-horário - Ciclo Semanal,10.35,0.544275,(OMIE/1000+Coop_CS_CR+Coop_K)*PERDAS*Perfil_BTN,False,True,False,,,https://www.coopernico.org/contratar,
Coopérnico,Coopérnico Base 2.0,Indexado quarto-horário,Doméstico e Não Doméstico,Fatura eletrónica,"Débito Direto, Multibanco",Tri-horário - Ciclo Semanal,13.8,0.725705,(OMIE/1000+Coop_CS_CR+Coop_K)*PERDAS*Perfil_BTN,False,True,False,,,https://www.coopernico.org/contratar,
Coopérnico,Coopérnico Base 2.0,Indexado quarto-horário,Doméstico e Não Doméstico,Fatura eletrónica,"Débito Direto, Multibanco",Tri-horário - Ciclo Semanal,17.25,0.9008105,(OMIE/1000+Coop_CS_CR+Coop_K)*PERDAS*Perfil_BTN,False,True,False,,,https://www.coopernico.org/contratar,
Coopérnico,Coopérnico Base 2.0,Indexado quarto-horário,Doméstico e Não Doméstico,Fatura eletrónica,"Débito Direto, Multibanco",Tri-horário - Ciclo Semanal,20.7,1.0771,(OMIE/1000+Coop_CS_CR+Coop_K)*PERDAS*Perfil_BTN,False,True,False,,,https://www.coopernico.org/contratar,
Coopérnico,Coopérnico Base 2.0,Indexado quarto-horário,Doméstico e Não Doméstico,Fatura eletrónica,"Débito Direto, Multibanco",Tri-horário > 20.7 kVA - Ciclo Semanal,27.6,1.37917,(OMIE/1000+Coop_CS_CR+Coop_K)*PERDAS*Perfil_BTN,False,True,False,,,https://www.coopernico.org/contratar,
Coopérnico,Coopérnico Base 2.0,Indexado quarto-horário,Doméstico e Não Doméstico,Fatura eletrónica,"Débito Direto, Multibanco",Tri-horário > 20.7 kVA - Ciclo Semanal,34.5,1.723965,(OMIE/1000+Coop_CS_CR+Coop_K)*PERDAS*Perfil_BTN,False,True,False,,,https://www.coopernico.org/contratar,
Coopérnico,Coopérnico Base 2.0,Indexado quarto-horário,Doméstico e Não Doméstico,Fatura eletrónica,"Débito Direto, Multibanco",Tri-horário > 20.7 kVA - Ciclo Semanal,41.4,2.06876,(OMIE/1000+Coop_CS_CR+Coop_K)*PERDAS*Perfil_BTN,False,True,False,,,https://www.coopernico.org/contratar,
EDP,EDP - Eletricidade Indexada Média,Indexado Média,Doméstico,"Fatura eletrónica, Fatura em papel","Débito Direto, Multibanco, Numerário/Payshop/CTT",Simples,1.15,0.1744,OMIE/1000*EDP_M_Perdas*EDP_M_K1+ EDP_M_K2,False,True,True,,,https://www.edp.pt/particulares/energia/gas-eletricidade-oferta-indexada/,
EDP,EDP - Eletricidade Indexada Média,Indexado Média,Doméstico,"Fatura eletrónica, Fatura em papel","Débito Direto, Multibanco, Numerário/Payshop/CTT",Simples,2.3,0.2316,OMIE/1000*EDP_M_Perdas*EDP_M_K1+ EDP_M_K2,False,True,True,,,https://www.edp.pt/particulares/energia/gas-eletricidade-oferta-indexada/,
EDP,EDP - Eletricidade Indexada Média,Indexado Média,Doméstico,Fatura eletrónica,Débito Direto,Simples,3.45,0.2889,OMIE/1000*EDP_M_Perdas*EDP_M_K1+ EDP_M_K2,False,True,True,10.0,10.0,https://www.edp.pt/particulares/energia/gas-eletricidade-oferta-indexada/,"Oferta de 10€ nos primeiros 10 meses.
Válido para adesões até 31/03/2026."
EDP,EDP - Eletricidade Indexada Média,Indexado Média,Doméstico,Fatura eletrónica,Débito Direto,Simples,4.6,0.3462,OMIE/1000*EDP_M_Perdas*EDP_M_K1+ EDP_M_K2,False,True,True,10.0,10.0,https://www.edp.pt/particulares/energia/gas-eletricidade-oferta-indexada/,"Oferta de 10€ nos primeiros 10 meses.
Válido para adesões até 31/03/2026."
EDP,EDP - Eletricidade Indexada Média,Indexado Média,Doméstico,Fatura eletrónica,Débito Direto,Simples,5.75,0.4035,OMIE/1000*EDP_M_Perdas*EDP_M_K1+ EDP_M_K2,False,True,True,10.0,10.0,https://www.edp.pt/particulares/energia/gas-eletricidade-oferta-indexada/,"Oferta de 10€ nos primeiros 10 meses.
Válido para adesões até 31/03/2026."
EDP,EDP - Eletricidade Indexada Média,Indexado Média,Doméstico,Fatura eletrónica,Débito Direto,Simples,6.9,0.4607,OMIE/1000*EDP_M_Perdas*EDP_M_K1+ EDP_M_K2,False,True,True,10.0,10.0,https://www.edp.pt/particulares/energia/gas-eletricidade-oferta-indexada/,"Oferta de 10€ nos primeiros 10 meses.
Válido para adesões até 31/03/2026."
EDP,EDP - Eletricidade Indexada Média,Indexado Média,Doméstico,Fatura eletrónica,Débito Direto,Simples,10.35,0.6325,OMIE/1000*EDP_M_Perdas*EDP_M_K1+ EDP_M_K2,False,True,True,10.0,10.0,https://www.edp.pt/particulares/energia/gas-eletricidade-oferta-indexada/,"Oferta de 10€ nos primeiros 10 meses.
Válido para adesões até 31/03/2026."
EDP,EDP - Eletricidade Indexada Média,Indexado Média,Doméstico,Fatura eletrónica,Débito Direto,Simples,13.8,0.8043,OMIE/1000*EDP_M_Perdas*EDP_M_K1+ EDP_M_K2,False,True,True,10.0,10.0,https://www.edp.pt/particulares/energia/gas-eletricidade-oferta-indexada/,"Oferta de 10€ nos primeiros 10 meses.
Válido para adesões até 31/03/2026."
EDP,EDP - Eletricidade Indexada Média,Indexado Média,Doméstico,Fatura eletrónica,Débito Direto,Simples,17.25,0.9762,OMIE/1000*EDP_M_Perdas*EDP_M_K1+ EDP_M_K2,False,True,True,10.0,10.0,https://www.edp.pt/particulares/energia/gas-eletricidade-oferta-indexada/,"Oferta de 10€ nos primeiros 10 meses.
Válido para adesões até 31/03/2026."
EDP,EDP - Eletricidade Indexada Média,Indexado Média,Doméstico,Fatura eletrónica,Débito Direto,Simples,20.7,1.148,OMIE/1000*EDP_M_Perdas*EDP_M_K1+ EDP_M_K2,False,True,True,10.0,10.0,https://www.edp.pt/particulares/energia/gas-eletricidade-oferta-indexada/,"Oferta de 10€ nos primeiros 10 meses.
Válido para adesões até 31/03/2026."
EDP,EDP - Eletricidade Indexada Média,Indexado Média,Doméstico,"Fatura eletrónica, Fatura em papel","Débito Direto, Multibanco, Numerário/Payshop/CTT",Bi-horário - Ciclo Diário,1.15,0.1744,OMIE/1000*EDP_M_Perdas*EDP_M_K1+ EDP_M_K2,False,True,True,,,https://www.edp.pt/particulares/energia/gas-eletricidade-oferta-indexada/,
EDP,EDP - Eletricidade Indexada Média,Indexado Média,Doméstico,"Fatura eletrónica, Fatura em papel","Débito Direto, Multibanco, Numerário/Payshop/CTT",Bi-horário - Ciclo Diário,2.3,0.2316,OMIE/1000*EDP_M_Perdas*EDP_M_K1+ EDP_M_K2,False,True,True,,,https://www.edp.pt/particulares/energia/gas-eletricidade-oferta-indexada/,
EDP,EDP - Eletricidade Indexada Média,Indexado Média,Doméstico,Fatura eletrónica,Débito Direto,Bi-horário - Ciclo Diário,3.45,0.2889,OMIE/1000*EDP_M_Perdas*EDP_M_K1+ EDP_M_K2,False,True,True,10.0,10.0,https://www.edp.pt/particulares/energia/gas-eletricidade-oferta-indexada/,"Oferta de 10€ nos primeiros 10 meses.
Válido para adesões até 31/03/2026."
EDP,EDP - Eletricidade Indexada Média,Indexado Média,Doméstico,Fatura eletrónica,Débito Direto,Bi-horário - Ciclo Diário,4.6,0.3462,OMIE/1000*EDP_M_Perdas*EDP_M_K1+ EDP_M_K2,False,True,True,10.0,10.0,https://www.edp.pt/particulares/energia/gas-eletricidade-oferta-indexada/,"Oferta de 10€ nos primeiros 10 meses.
Válido para adesões até 31/03/2026."
EDP,EDP - Eletricidade Indexada Média,Indexado Média,Doméstico,Fatura eletrónica,Débito Direto,Bi-horário - Ciclo Diário,5.75,0.4035,OMIE/1000*EDP_M_Perdas*EDP_M_K1+ EDP_M_K2,False,True,True,10.0,10.0,https://www.edp.pt/particulares/energia/gas-eletricidade-oferta-indexada/,"Oferta de 10€ nos primeiros 10 meses.
Válido para adesões até 31/03/2026."
EDP,EDP - Eletricidade Indexada Média,Indexado Média,Doméstico,Fatura eletrónica,Débito Direto,Bi-horário - Ciclo Diário,6.9,0.4607,OMIE/1000*EDP_M_Perdas*EDP_M_K1+ EDP_M_K2,False,True,True,10.0,10.0,https://www.edp.pt/particulares/energia/gas-eletricidade-oferta-indexada/,"Oferta de 10€ nos primeiros 10 meses.
Válido para adesões até 31/03/2026."
EDP,EDP - Eletricidade Indexada Média,Indexado Média,Doméstico,Fatura eletrónica,Débito Direto,Bi-horário - Ciclo Diário,10.35,0.6325,OMIE/1000*EDP_M_Perdas*EDP_M_K1+ EDP_M_K2,False,True,True,10.0,10.0,https://www.edp.pt/particulares/energia/gas-eletricidade-oferta-indexada/,"Oferta de 10€ nos primeiros 10 meses.
Válido para adesões até 31/03/2026."
EDP,EDP - Eletricidade Indexada Média,Indexado Média,Doméstico,Fatura eletrónica,Débito Direto,Bi-horário - Ciclo Diário,13.8,0.8043,OMIE/1000*EDP_M_Perdas*EDP_M_K1+ EDP_M_K2,False,True,True,10.0,10.0,https://www.edp.pt/particulares/energia/gas-eletricidade-oferta-indexada/,"Oferta de 10€ nos primeiros 10 meses.
Válido para adesões até 31/03/2026."
EDP,EDP - Eletricidade Indexada Média,Indexado Média,Doméstico,Fatura eletrónica,Débito Direto,Bi-horário - Ciclo Diário,17.25,0.9762,OMIE/1000*EDP_M_Perdas*EDP_M_K1+ EDP_M_K2,False,True,True,10.0,10.0,https://www.edp.pt/particulares/energia/gas-eletricidade-oferta-indexada/,"Oferta de 10€ nos primeiros 10 meses.
Válido para adesões até 31/03/2026."
EDP,EDP - Eletricidade Indexada Média,Indexado Média,Doméstico,Fatura eletrónica,Débito Direto,Bi-horário - Ciclo Diário,20.7,1.148,OMIE/1000*EDP_M_Perdas*EDP_M_K1+ EDP_M_K2,False,True,True,10.0,10.0,https://www.edp.pt/particulares/energia/gas-eletricidade-oferta-indexada/,"Oferta de 10€ nos primeiros 10 meses.
Válido para adesões até 31/03/2026."
EDP,EDP - Eletricidade Indexada Média,Indexado Média,Doméstico,"Fatura eletrónica, Fatura em papel","Débito Direto, Multibanco, Numerário/Payshop/CTT",Bi-horário - Ciclo Semanal,1.15,0.1744,OMIE/1000*EDP_M_Perdas*EDP_M_K1+ EDP_M_K2,False,True,True,,,https://www.edp.pt/particulares/energia/gas-eletricidade-oferta-indexada/,
EDP,EDP - Eletricidade Indexada Média,Indexado Média,Doméstico,"Fatura eletrónica, Fatura em papel","Débito Direto, Multibanco, Numerário/Payshop/CTT",Bi-horário - Ciclo Semanal,2.3,0.2316,OMIE/1000*EDP_M_Perdas*EDP_M_K1+ EDP_M_K2,False,True,True,,,https://www.edp.pt/particulares/energia/gas-eletricidade-oferta-indexada/,
EDP,EDP - Eletricidade Indexada Média,Indexado Média,Doméstico,Fatura eletrónica,Débito Direto,Bi-horário - Ciclo Semanal,3.45,0.2889,OMIE/1000*EDP_M_Perdas*EDP_M_K1+ EDP_M_K2,False,True,True,10.0,10.0,https://www.edp.pt/particulares/energia/gas-eletricidade-oferta-indexada/,"Oferta de 10€ nos primeiros 10 meses.
Válido para adesões até 31/03/2026."
EDP,EDP - Eletricidade Indexada Média,Indexado Média,Doméstico,Fatura eletrónica,Débito Direto,Bi-horário - Ciclo Semanal,4.6,0.3462,OMIE/1000*EDP_M_Perdas*EDP_M_K1+ EDP_M_K2,False,True,True,10.0,10.0,https://www.edp.pt/particulares/energia/gas-eletricidade-oferta-indexada/,"Oferta de 10€ nos primeiros 10 meses.
Válido para adesões até 31/03/2026."
EDP,EDP - Eletricidade Indexada Média,Indexado Média,Doméstico,Fatura eletrónica,Débito Direto,Bi-horário - Ciclo Semanal,5.75,0.4035,OMIE/1000*EDP_M_Perdas*EDP_M_K1+ EDP_M_K2,False,True,True,10.0,10.0,https://www.edp.pt/particulares/energia/gas-eletricidade-oferta-indexada/,"Oferta de 10€ nos primeiros 10 meses.
Válido para adesões até 31/03/2026."
EDP,EDP - Eletricidade Indexada Média,Indexado Média,Doméstico,Fatura eletrónica,Débito Direto,Bi-horário - Ciclo Semanal,6.9,0.4607,OMIE/1000*EDP_M_Perdas*EDP_M_K1+ EDP_M_K2,False,True,True,10.0,10.0,https://www.edp.pt/particulares/energia/gas-eletricidade-oferta-indexada/,"Oferta de 10€ nos primeiros 10 meses.
Válido para adesões até 31/03/2026."
EDP,EDP - Eletricidade Indexada Média,Indexado Média,Doméstico,Fatura eletrónica,Débito Direto,Bi-horário - Ciclo Semanal,10.35,0.6325,OMIE/1000*EDP_M_Perdas*EDP_M_K1+ EDP_M_K2,False,True,True,10.0,10.0,https://www.edp.pt/particulares/energia/gas-eletricidade-oferta-indexada/,"Oferta de 10€ nos primeiros 10 meses.
Válido para adesões até 31/03/2026."
EDP,EDP - Eletricidade Indexada Média,Indexado Média,Doméstico,Fatura eletrónica,Débito Direto,Bi-horário - Ciclo Semanal,13.8,0.8043,OMIE/1000*EDP_M_Perdas*EDP_M_K1+ EDP_M_K2,False,True,True,10.0,10.0,https://www.edp.pt/particulares/energia/gas-eletricidade-oferta-indexada/,"Oferta de 10€ nos primeiros 10 meses.
Válido para adesões até 31/03/2026."
EDP,EDP - Eletricidade Indexada Média,Indexado Média,Doméstico,Fatura eletrónica,Débito Direto,Bi-horário - Ciclo Semanal,17.25,0.9762,OMIE/1000*EDP_M_Perdas*EDP_M_K1+ EDP_M_K2,False,True,True,10.0,10.0,https://www.edp.pt/particulares/energia/gas-eletricidade-oferta-indexada/,"Oferta de 10€ nos primeiros 10 meses.
Válido para adesões até 31/03/2026."
EDP,EDP - Eletricidade Indexada Média,Indexado Média,Doméstico,Fatura eletrónica,Débito Direto,Bi-horário - Ciclo Semanal,20.7,1.148,OMIE/1000*EDP_M_Perdas*EDP_M_K1+ EDP_M_K2,False,True,True,10.0,10.0,https://www.edp.pt/particulares/energia/gas-eletricidade-oferta-indexada/,"Oferta de 10€ nos primeiros 10 meses.
Válido para adesões até 31/03/2026."
EDP,EDP - Eletricidade Indexada Média,Indexado Média,Doméstico,"Fatura eletrónica, Fatura em papel","Débito Direto, Multibanco, Numerário/Payshop/CTT",Tri-horário - Ciclo Diário,1.15,0.1744,OMIE/1000*EDP_M_Perdas*EDP_M_K1+ EDP_M_K2,False,True,True,,,https://www.edp.pt/particulares/energia/gas-eletricidade-oferta-indexada/,
EDP,EDP - Eletricidade Indexada Média,Indexado Média,Doméstico,"Fatura eletrónica, Fatura em papel","Débito Direto, Multibanco, Numerário/Payshop/CTT",Tri-horário - Ciclo Diário,2.3,0.2316,OMIE/1000*EDP_M_Perdas*EDP_M_K1+ EDP_M_K2,False,True,True,,,https://www.edp.pt/particulares/energia/gas-eletricidade-oferta-indexada/,
EDP,EDP - Eletricidade Indexada Média,Indexado Média,Doméstico,"Fatura eletrónica, Fatura em papel","Débito Direto, Multibanco, Numerário/Payshop/CTT",Tri-horário - Ciclo Diário,3.45,0.2889,OMIE/1000*EDP_M_Perdas*EDP_M_K1+ EDP_M_K2,False,True,True,,,https://www.edp.pt/particulares/energia/gas-eletricidade-oferta-indexada/,
EDP,EDP - Eletricidade Indexada Média,Indexado Média,Doméstico,"Fatura eletrónica, Fatura em papel","Débito Direto, Multibanco, Numerário/Payshop/CTT",Tri-horário - Ciclo Diário,4.6,0.3462,OMIE/1000*EDP_M_Perdas*EDP_M_K1+ EDP_M_K2,False,True,True,,,https://www.edp.pt/particulares/energia/gas-eletricidade-oferta-indexada/,
EDP,EDP - Eletricidade Indexada Média,Indexado Média,Doméstico,"Fatura eletrónica, Fatura em papel","Débito Direto, Multibanco, Numerário/Payshop/CTT",Tri-horário - Ciclo Diário,5.75,0.4035,OMIE/1000*EDP_M_Perdas*EDP_M_K1+ EDP_M_K2,False,True,True,,,https://www.edp.pt/particulares/energia/gas-eletricidade-oferta-indexada/,
EDP,EDP - Eletricidade Indexada Média,Indexado Média,Doméstico,"Fatura eletrónica, Fatura em papel","Débito Direto, Multibanco, Numerário/Payshop/CTT",Tri-horário - Ciclo Diário,6.9,0.4607,OMIE/1000*EDP_M_Perdas*EDP_M_K1+ EDP_M_K2,False,True,True,,,https://www.edp.pt/particulares/energia/gas-eletricidade-oferta-indexada/,
EDP,EDP - Eletricidade Indexada Média,Indexado Média,Doméstico,"Fatura eletrónica, Fatura em papel","Débito Direto, Multibanco, Numerário/Payshop/CTT",Tri-horário - Ciclo Diário,10.35,0.6325,OMIE/1000*EDP_M_Perdas*EDP_M_K1+ EDP_M_K2,False,True,True,,,https://www.edp.pt/particulares/energia/gas-eletricidade-oferta-indexada/,
EDP,EDP - Eletricidade Indexada Média,Indexado Média,Doméstico,"Fatura eletrónica, Fatura em papel","Débito Direto, Multibanco, Numerário/Payshop/CTT",Tri-horário - Ciclo Diário,13.8,0.8043,OMIE/1000*EDP_M_Perdas*EDP_M_K1+ EDP_M_K2,False,True,True,,,https://www.edp.pt/particulares/energia/gas-eletricidade-oferta-indexada/,
EDP,EDP - Eletricidade Indexada Média,Indexado Média,Doméstico,"Fatura eletrónica, Fatura em papel","Débito Direto, Multibanco, Numerário/Payshop/CTT",Tri-horário - Ciclo Diário,17.25,0.9762,OMIE/1000*EDP_M_Perdas*EDP_M_K1+ EDP_M_K2,False,True,True,,,https://www.edp.pt/particulares/energia/gas-eletricidade-oferta-indexada/,
EDP,EDP - Eletricidade Indexada Média,Indexado Média,Doméstico,"Fatura eletrónica, Fatura em papel","Débito Direto, Multibanco, Numerário/Payshop/CTT",Tri-horário - Ciclo Diário,20.7,1.148,OMIE/1000*EDP_M_Perdas*EDP_M_K1+ EDP_M_K2,False,True,True,,,https://www.edp.pt/particulares/energia/gas-eletricidade-oferta-indexada/,
EDP,EDP - Eletricidade Indexada Média,Indexado Média,Doméstico,"Fatura eletrónica, Fatura em papel","Débito Direto, Multibanco, Numerário/Payshop/CTT",Tri-horário > 20.7 kVA - Ciclo Diário,27.6,1.4419,OMIE/1000*EDP_M_Perdas*EDP_M_K1+ EDP_M_K2,False,True,True,,,https://www.edp.pt/particulares/energia/gas-eletricidade-oferta-indexada/,
