comercializador,nome,proposta,tipo,segmento,faturacao,pagamento,opcao_horaria_e_ciclo,potencia_kva,preco_potencia_dia,preco_energia_simples,preco_energia_fora_vazio,preco_energia_vazio_bi,preco_energia_ponta,preco_energia_cheias,preco_energia_vazio_tri,tar_incluida_energia,tar_incluida_potencia,financiamento_tse_incluido,desconto_fatura_mes,desconto_meses_limite,site_adesao,notas,Unnamed: 23
Meo Energia,MEO Energia - FIXA + MEO M3e / M2e,,Fixo,Doméstico e Não Doméstico,Fatura em papel,"Débito Direto, Multibanco",Bi-horário - Ciclo Semanal,3.45,0.27,,0.2099,0.1299,,,,True,True,True,,,https://www.meoenergia.pt/eletricidade/tarifa-fixa,,
Meo Energia,MEO Energia - FIXA + MEO M3e / M2e,,Fixo,Doméstico e Não Doméstico,Fatura em papel,"Débito Direto, Multibanco",Bi-horário - Ciclo Semanal,4.6,0.38,,0.2099,0.1299,,,,True,True,True,,,https://www.meoenergia.pt/eletricidade/tarifa-fixa,,
Meo Energia,MEO Energia - FIXA + MEO M3e / M2e,,Fixo,Doméstico e Não Doméstico,Fatura em papel,"Débito Direto, Multibanco",Bi-horário - Ciclo Semanal,5.75,0.47,,0.2099,0.1299,,,,True,True,True,,,https://www.meoenergia.pt/eletricidade/tarifa-fixa,,
Meo Energia,MEO Energia - FIXA + MEO M3e / M2e,,Fixo,Doméstico e Não Doméstico,Fatura em papel,"Débito Direto, Multibanco",Bi-horário - Ciclo Semanal,6.9,0.55,,0.2099,0.1299,,,,True,True,True,,,https://www.meoenergia.pt/eletricidade/tarifa-fixa,,
Meo Energia,MEO Energia - FIXA + MEO M3e / M2e,,Fixo,Doméstico e Não Doméstico,Fatura em papel,"Débito Direto, Multibanco",Bi-horário - Ciclo Semanal,10.35,0.65,,0.2099,0.1299,,,,True,True,True,,,https://www.meoenergia.pt/eletricidade/tarifa-fixa,,
Meo Energia,MEO Energia - FIXA + MEO M3e / M2e,,Fixo,Doméstico e Não Doméstico,Fatura em papel,"Débito Direto, Multibanco",Bi-horário - Ciclo Semanal,13.8,0.8,,0.2099,0.1299,,,,True,True,True,,,https://www.meoenergia.pt/eletricidade/tarifa-fixa,,
Meo Energia,MEO Energia - FIXA + MEO M3e / M2e,,Fixo,Doméstico e Não Doméstico,Fatura em papel,"Débito Direto, Multibanco",Bi-horário - Ciclo Semanal,17.25,0.99,,0.2099,0.1299,,,,True,True,True,,,https://www.meoenergia.pt/eletricidade/tarifa-fixa,,
Meo Energia,MEO Energia - FIXA + MEO M3e / M2e,,Fixo,Doméstico e Não Doméstico,Fatura em papel,"Débito Direto, Multibanco",Bi-horário - Ciclo Semanal,20.7,1.15,,0.2099,0.1299,,,,True,True,True,,,https://www.meoenergia.pt/eletricidade/tarifa-fixa,,
Meo Energia,MEO Energia - FIXA + MEO M3e / M2e,,Fixo,Doméstico e Não Doméstico,Fatura em papel,"Débito Direto, Multibanco",Tri-horário > 20.7 kVA - Ciclo Diário,27.6,1.5,,,,0.3599,0.1799,0.1299,True,True,True,,,https://www.meoenergia.pt/eletricidade/tarifa-fixa,,
Meo Energia,MEO Energia - FIXA + MEO M3e / M2e,,Fixo,Doméstico e Não Doméstico,Fatura em papel,"Débito Direto, Multibanco",Tri-horário > 20.7 kVA - Ciclo Diário,34.5,2.0,,,,0.3599,0.1799,0.1299,True,True,True,,,https://www.meoenergia.pt/eletricidade/tarifa-fixa,,
Meo Energia,MEO Energia - FIXA + MEO M3e / M2e,,Fixo,Doméstico e Não Doméstico,Fatura em papel,"Débito Direto, Multibanco",Tri-horário > 20.7 kVA - Ciclo Diário,41.4,2.5,,,,0.3599,0.1799,0.1299,True,True,True,,,https://www.meoenergia.pt/eletricidade/tarifa-fixa,,
Meo Energia,MEO Energia - FIXA + MEO M3e / M2e,,Fixo,Doméstico e Não Doméstico,Fatura em papel,"Débito Direto, Multibanco",Tri-horário > 20.7 kVA - Ciclo Semanal,27.6,1.5,,,,0.3599,0.1799,0.1299,True,True,True,,,https://www.meoenergia.pt/eletricidade/tarifa-fixa,,
Meo Energia,MEO Energia - FIXA + MEO M3e / M2e,,Fixo,Doméstico e Não Doméstico,Fatura em papel,"Débito Direto, Multibanco",Tri-horário > 20.7 kVA - Ciclo Semanal,34.5,2.0,,,,0.3599,0.1799,0.1299,True,True,True,,,https://www.meoenergia.pt/eletricidade/tarifa-fixa,,
Meo Energia,MEO Energia - FIXA + MEO M3e / M2e,,Fixo,Doméstico e Não Doméstico,Fatura em papel,"Débito Direto, Multibanco",Tri-horário > 20.7 kVA - Ciclo Semanal,41.4,2.5,,,,0.3599,0.1799,0.1299,True,True,True,,,https://www.meoenergia.pt/eletricidade/tarifa-fixa,,
Meo Energia,MEO Energia - FIXA,,Fixo,Doméstico e Não Doméstico,Fatura em papel,"Débito Direto, Multibanco",Simples,1.15,0.15,0.1899,,,,,,True,True,True,,,https://www.meoenergia.pt/eletricidade/tarifa-fixa,,
Meo Energia,MEO Energia - FIXA,,Fixo,Doméstico e Não Doméstico,Fatura em papel,"Débito Direto, Multibanco",Simples,2.3,0.2,0.1899,,,,,,True,True,True,,,https://www.meoenergia.pt/eletricidade/tarifa-fixa,,
Meo Energia,MEO Energia - FIXA,,Fixo,Doméstico e Não Doméstico,Fatura em papel,"Débito Direto, Multibanco",Simples,3.45,0.27,0.1899,,,,,,True,True,True,,,https://www.meoenergia.pt/eletricidade/tarifa-fixa,,
Meo Energia,MEO Energia - FIXA,,Fixo,Doméstico e Não Doméstico,Fatura em papel,"Débito Direto, Multibanco",Simples,4.6,0.38,0.1899,,,,,,True,True,True,,,https://www.meoenergia.pt/eletricidade/tarifa-fixa,,
Meo Energia,MEO Energia - FIXA,,Fixo,Doméstico e Não Doméstico,Fatura em papel,"Débito Direto, Multibanco",Simples,5.75,0.47,0.1899,,,,,,True,True,True,,,https://www.meoenergia.pt/eletricidade/tarifa-fixa,,
Meo Energia,MEO Energia - FIXA,,Fixo,Doméstico e Não Doméstico,Fatura em papel,"Débito Direto, Multibanco",Simples,6.9,0.55,0.1899,,,,,,True,True,True,,,https://www.meoenergia.pt/eletricidade/tarifa-fixa,,
Meo Energia,MEO Energia - FIXA,,Fixo,Doméstico e Não Doméstico,Fatura em papel,"Débito Direto, Multibanco",Simples,10.35,0.65,0.1899,,,,,,True,True,True,,,https://www.meoenergia.pt/eletricidade/tarifa-fixa,,
Meo Energia,MEO Energia - FIXA,,Fixo,Doméstico e Não Doméstico,Fatura em papel,"Débito Direto, Multibanco",Simples,13.8,0.8,0.1899,,,,,,True,True,True,,,https://www.meoenergia.pt/eletricidade/tarifa-fixa,,
Meo Energia,MEO Energia - FIXA,,Fixo,Doméstico e Não Doméstico,Fatura em papel,"Débito Direto, Multibanco",Simples,17.25,0.99,0.1899,,,,,,True,True,True,,,https://www.meoenergia.pt/eletricidade/tarifa-fixa,,
Meo Energia,MEO Energia - FIXA,,Fixo,Doméstico e Não Doméstico,Fatura em papel,"Débito Direto, Multibanco",Simples,20.7,1.15,0.1899,,,,,,True,True,True,,,https://www.meoenergia.pt/eletricidade/tarifa-fixa,,
Meo Energia,MEO Energia - FIXA,,Fixo,Doméstico e Não Doméstico,Fatura em papel,"Débito Direto, Multibanco",Bi-horário - Ciclo Diário,3.45,0.27,,0.2199,0.1399,,,,True,True,True,,,https://www.meoenergia.pt/eletricidade/tarifa-fixa,,
Meo Energia,MEO Energia - FIXA,,Fixo,Doméstico e Não Doméstico,Fatura em papel,"Débito Direto, Multibanco",Bi-horário - Ciclo Diário,4.6,0.38,,0.2199,0.1399,,,,True,True,True,,,https://www.meoenergia.pt/eletricidade/tarifa-fixa,,
Meo Energia,MEO Energia - FIXA,,Fixo,Doméstico e Não Doméstico,Fatura em papel,"Débito Direto, Multibanco",Bi-horário - Ciclo Diário,5.75,0.47,,0.2199,0.1399,,,,True,True,True,,,https://www.meoenergia.pt/eletricidade/tarifa-fixa,,
Meo Energia,MEO Energia - FIXA,,Fixo,Doméstico e Não Doméstico,Fatura em papel,"Débito Direto, Multibanco",Bi-horário - Ciclo Diário,6.9,0.55,,0.2199,0.1399,,,,True,True,True,,,https://www.meoenergia.pt/eletricidade/tarifa-fixa,,
Meo Energia,MEO Energia - FIXA,,Fixo,Doméstico e Não Doméstico,Fatura em papel,"Débito Direto, Multibanco",Bi-horário - Ciclo Diário,10.35,0.65,,0.2199,0.1399,,,,True,True,True,,,https://www.meoenergia.pt/eletricidade/tarifa-fixa,,
Meo Energia,MEO Energia - FIXA,,Fixo,Doméstico e Não Doméstico,Fatura em papel,"Débito Direto, Multibanco",Bi-horário - Ciclo Diário,13.8,0.8,,0.2199,0.1399,,,,True,True,True,,,https://www.meoenergia.pt/eletricidade/tarifa-fixa,,
Meo Energia,MEO Energia - FIXA,,Fixo,Doméstico e Não Doméstico,Fatura em papel,"Débito Direto, Multibanco",Bi-horário - Ciclo Diário,17.25,0.99,,0.2199,0.1399,,,,True,True,True,,,https://www.meoenergia.pt/eletricidade/tarifa-fixa,,
Meo Energia,MEO Energia - FIXA,,Fixo,Doméstico e Não Doméstico,Fatura em papel,"Débito Direto, Multibanco",Bi-horário - Ciclo Diário,20.7,1.15,,0.2199,0.1399,,,,True,True,True,,,https://www.meoenergia.pt/eletricidade/tarifa-fixa,,
Meo Energia,MEO Energia - FIXA,,Fixo,Doméstico e Não Doméstico,Fatura em papel,"Débito Direto, Multibanco",Bi-horário - Ciclo Semanal,3.45,0.27,,0.2199,0.1399,,,,True,True,True,,,https://www.meoenergia.pt/eletricidade/tarifa-fixa,,
Meo Energia,MEO Energia - FIXA,,Fixo,Doméstico e Não Doméstico,Fatura em papel,"Débito Direto, Multibanco",Bi-horário - Ciclo Semanal,4.6,0.38,,0.2199,0.1399,,,,True,True,True,,,https://www.meoenergia.pt/eletricidade/tarifa-fixa,,
Meo Energia,MEO Energia - FIXA,,Fixo,Doméstico e Não Doméstico,Fatura em papel,"Débito Direto, Multibanco",Bi-horário - Ciclo Semanal,5.75,0.47,,0.2199,0.1399,,,,True,True,True,,,https://www.meoenergia.pt/eletricidade/tarifa-fixa,,
Meo Energia,MEO Energia - FIXA,,Fixo,Doméstico e Não Doméstico,Fatura em papel,"Débito Direto, Multibanco",Bi-horário - Ciclo Semanal,6.9,0.55,,0.2199,0.1399,,,,True,True,True,,,https://www.meoenergia.pt/eletricidade/tarifa-fixa,,
Meo Energia,MEO Energia - FIXA,,Fixo,Doméstico e Não Doméstico,Fatura em papel,"Débito Direto, Multibanco",Bi-horário - Ciclo Semanal,10.35,0.65,,0.2199,0.1399,,,,True,True,True,,,https://www.meoenergia.pt/eletricidade/tarifa-fixa,,
Meo Energia,MEO Energia - FIXA,,Fixo,Doméstico e Não Doméstico,Fatura em papel,"Débito Direto, Multibanco",Bi-horário - Ciclo Semanal,13.8,0.8,,0.2199,0.1399,,,,True,True,True,,,https://www.meoenergia.pt/eletricidade/tarifa-fixa,,
Meo Energia,MEO Energia - FIXA,,Fixo,Doméstico e Não Doméstico,Fatura em papel,"Débito Direto, Multibanco",Bi-horário - Ciclo Semanal,17.25,0.99,,0.2199,0.1399,,,,True,True,True,,,https://www.meoenergia.pt/eletricidade/tarifa-fixa,,
Meo Energia,MEO Energia - FIXA,,Fixo,Doméstico e Não Doméstico,Fatura em papel,"Débito Direto, Multibanco",Bi-horário - Ciclo Semanal,20.7,1.15,,0.2199,0.1399,,,,True,True,True,,,https://www.meoenergia.pt/eletricidade/tarifa-fixa,,
Meo Energia,MEO Energia - FIXA,,Fixo,Doméstico e Não Doméstico,Fatura em papel,"Débito Direto, Multibanco",Tri-horário > 20.7 kVA - Ciclo Diário,27.6,1.5,,,,0.3699,0.1899,0.1399,True,True,True,,,https://www.meoenergia.pt/eletricidade/tarifa-fixa,,
Meo Energia,MEO Energia - FIXA,,Fixo,Doméstico e Não Doméstico,Fatura em papel,"Débito Direto, Multibanco",Tri-horário > 20.7 kVA - Ciclo Diário,34.5,2.0,,,,0.3699,0.1899,0.1399,True,True,True,,,https://www.meoenergia.pt/eletricidade/tarifa-fixa,,
Meo Energia,MEO Energia - FIXA,,Fixo,Doméstico e Não Doméstico,Fatura em papel,"Débito Direto, Multibanco",Tri-horário > 20.7 kVA - Ciclo Diário,41.4,2.5,,,,0.3699,0.1899,0.1399,True,True,True,,,https://www.meoenergia.pt/eletricidade/tarifa-fixa,,
Meo Energia,MEO Energia - FIXA,,Fixo,Doméstico e Não Doméstico,Fatura em papel,"Débito Direto, Multibanco",Tri-horário > 20.7 kVA - Ciclo Semanal,27.6,1.5,,,,0.3699,0.1899,0.1399,True,True,True,,,https://www.meoenergia.pt/eletricidade/tarifa-fixa,,
Meo Energia,MEO Energia - FIXA,,Fixo,Doméstico e Não Doméstico,Fatura em papel,"Débito Direto, Multibanco",Tri-horário > 20.7 kVA - Ciclo Semanal,34.5,2.0,,,,0.3699,0.1899,0.1399,True,True,True,,,https://www.meoenergia.pt/eletricidade/tarifa-fixa,,
Meo Energia,MEO Energia - FIXA,,Fixo,Doméstico e Não Doméstico,Fatura em papel,"Débito Direto, Multibanco",Tri-horário > 20.7 kVA - Ciclo Semanal,41.4,2.5,,,,0.3699,0.1899,0.1399,True,True,True,,,https://www.meoenergia.pt/eletricidade/tarifa-fixa,,
MUON,Muon Casa Verde,MUON_01,Fixo,Doméstico,Fatura eletrónica,Débito Direto,Simples,1.15,0.165,0.159,,,,,,True,True,False,,,https://www.muon.pt/tarifas,,
MUON,Muon Casa Verde,MUON_01,Fixo,Doméstico,Fatura eletrónica,Débito Direto,Simples,2.3,0.2257,0.159,,,,,,True,True,False,,,https://www.muon.pt/tarifas,,
MUON,Muon Casa Verde,MUON_01,Fixo,Doméstico,Fatura eletrónica,Débito Direto,Simples,3.45,0.2819,0.159,,,,,,True,True,False,,,https://www.muon.pt/tarifas,,
MUON,Muon Casa Verde,MUON_01,Fixo,Doméstico,Fatura eletrónica,Débito Direto,Simples,4.6,0.3795,0.159,,,,,,True,True,False,,,https://www.muon.pt/tarifas,,
MUON,Muon Casa Verde,MUON_01,Fixo,Doméstico,Fatura eletrónica,Débito Direto,Simples,5.75,0.4503,0.159,,,,,,True,True,False,,,https://www.muon.pt/tarifas,,
MUON,Muon Casa Verde,MUON_01,Fixo,Doméstico,Fatura eletrónica,Débito Direto,Simples,6.9,0.5389,0.159,,,,,,True,True,False,,,https://www.muon.pt/tarifas,,
MUON,Muon Casa Verde,MUON_01,Fixo,Doméstico,Fatura eletrónica,Débito Direto,Simples,10.35,0.6882,0.159,,,,,,True,True,False,,,https://www.muon.pt/tarifas,,
MUON,Muon Casa Verde,MUON_01,Fixo,Doméstico,Fatura eletrónica,Débito Direto,Simples,13.8,0.8995,0.159,,,,,,True,True,False,,,https://www.muon.pt/tarifas,,
MUON,Muon Casa Verde,MUON_01,Fixo,Doméstico,Fatura eletrónica,Débito Direto,Simples,17.25,1.1124,0.159,,,,,,True,True,False,,,https://www.muon.pt/tarifas,,
MUON,Muon Casa Verde,MUON_01,Fixo,Doméstico,Fatura eletrónica,Débito Direto,Simples,20.7,1.3191,0.159,,,,,,True,True,False,,,https://www.muon.pt/tarifas,,
MUON,Muon Casa Verde,MUON_01,Fixo,Doméstico,Fatura eletrónica,Débito Direto,Bi-horário - Ciclo Diário,3.45,0.2819,,0.1863,0.1096,,,,True,True,False,,,https://www.muon.pt/tarifas,,
MUON,Muon Casa Verde,MUON_01,Fixo,Doméstico,Fatura eletrónica,Débito Direto,Bi-horário - Ciclo Diário,4.6,0.3795,,0.1863,0.1096,,,,True,True,False,,,https://www.muon.pt/tarifas,,
MUON,Muon Casa Verde,MUON_01,Fixo,Doméstico,Fatura eletrónica,Débito Direto,Bi-horário - Ciclo Diário,5.75,0.4503,,0.1863,0.1096,,,,True,True,False,,,https://www.muon.pt/tarifas,,
MUON,Muon Casa Verde,MUON_01,Fixo,Doméstico,Fatura eletrónica,Débito Direto,Bi-horário - Ciclo Diário,6.9,0.5389,,0.1863,0.1096,,,,True,True,False,,,https://www.muon.pt/tarifas,,
MUON,Muon Casa Verde,MUON_01,Fixo,Doméstico,Fatura eletrónica,Débito Direto,Bi-horário - Ciclo Diário,10.35,0.6882,,0.1863,0.1096,,,,True,True,False,,,https://www.muon.pt/tarifas,,
MUON,Muon Casa Verde,MUON_01,Fixo,Doméstico,Fatura eletrónica,Débito Direto,Bi-horário - Ciclo Diário,13.8,0.8995,,0.1863,0.1096,,,,True,True,False,,,https://www.muon.pt/tarifas,,
MUON,Muon Casa Verde,MUON_01,Fixo,Doméstico,Fatura eletrónica,Débito Direto,Bi-horário - Ciclo Diário,17.25,1.1124,,0.1863,0.1096,,,,True,True,False,,,https://www.muon.pt/tarifas,,
MUON,Muon Casa Verde,MUON_01,Fixo,Doméstico,Fatura eletrónica,Débito Direto,Bi-horário - Ciclo Diário,20.7,1.3191,,0.1863,0.1096,,,,True,True,False,,,https://www.muon.pt/tarifas,,
MUON,Muon Casa Verde,MUON_01,Fixo,Doméstico,Fatura eletrónica,Débito Direto,Bi-horário - Ciclo Semanal,3.45,0.2819,,0.1863,0.1096,,,,True,True,False,,,https://www.muon.pt/tarifas,,
MUON,Muon Casa Verde,MUON_01,Fixo,Doméstico,Fatura eletrónica,Débito Direto,Bi-horário - Ciclo Semanal,4.6,0.3795,,0.1863,0.1096,,,,True,True,False,,,https://www.muon.pt/tarifas,,
MUON,Muon Casa Verde,MUON_01,Fixo,Doméstico,Fatura eletrónica,Débito Direto,Bi-horário - Ciclo Semanal,5.75,0.4503,,0.1863,0.1096,,,,True,True,False,,,https://www.muon.pt/tarifas,,
MUON,Muon Casa Verde,MUON_01,Fixo,Doméstico,Fatura eletrónica,Débito Direto,Bi-horário - Ciclo Semanal,6.9,0.5389,,0.1863,0.1096,,,,True,True,False,,,https://www.muon.pt/tarifas,,
MUON,Muon Casa Verde,MUON_01,Fixo,Doméstico,Fatura eletrónica,Débito Direto,Bi-horário - Ciclo Semanal,10.35,0.6882,,0.1863,0.1096,,,,True,True,False,,,https://www.muon.pt/tarifas,,
MUON,Muon Casa Verde,MUON_01,Fixo,Doméstico,Fatura eletrónica,Débito Direto,Bi-horário - Ciclo Semanal,13.8,0.8995,,0.1863,0.1096,,,,True,True,False,,,https://www.muon.pt/tarifas,,
MUON,Muon Casa Verde,MUON_01,Fixo,Doméstico,Fatura eletrónica,Débito Direto,Bi-horário - Ciclo Semanal,17.25,1.1124,,0.1863,0.1096,,,,True,True,False,,,https://www.muon.pt/tarifas,,
MUON,Muon Casa Verde,MUON_01,Fixo,Doméstico,Fatura eletrónica,Débito Direto,Bi-horário - Ciclo Semanal,20.7,1.3191,,0.1863,0.1096,,,,True,True,False,,,https://www.muon.pt/tarifas,,
MUON,Muon Casa Verde,MUON_01,Fixo,Doméstico,Fatura eletrónica,Débito Direto,Tri-horário - Ciclo Diário,3.45,0.2819,,,,0.3534,0.1389,0.1096,True,True,False,,,https://www.muon.pt/tarifas,,
MUON,Muon Casa Verde,MUON_01,Fixo,Doméstico,Fatura eletrónica,Débito Direto,Tri-horário - Ciclo Diário,4.6,0.3795,,,,0.3534,0.1389,0.1096,True,True,False,,,https://www.muon.pt/tarifas,,
MUON,Muon Casa Verde,MUON_01,Fixo,Doméstico,Fatura eletrónica,Débito Direto,Tri-horário - Ciclo Diário,5.75,0.4503,,,,0.3534,0.1389,0.1096,True,True,False,,,https://www.muon.pt/tarifas,,
MUON,Muon Casa Verde,MUON_01,Fixo,Doméstico,Fatura eletrónica,Débito Direto,Tri-horário - Ciclo Diário,6.9,0.5389,,,,0.3534,0.1389,0.1096,True,True,False,,,https://www.muon.pt/tarifas,,
MUON,Muon Casa Verde,MUON_01,Fixo,Doméstico,Fatura eletrónica,Débito Direto,Tri-horário - Ciclo Diário,10.35,0.6882,,,,0.3534,0.1389,0.1096,True,True,False,,,https://www.muon.pt/tarifas,,
MUON,Muon Casa Verde,MUON_01,Fixo,Doméstico,Fatura eletrónica,Débito Direto,Tri-horário - Ciclo Diário,13.8,0.8995,,,,0.3534,0.1389,0.1096,True,True,False,,,https://www.muon.pt/tarifas,,
MUON,Muon Casa Verde,MUON_01,Fixo,Doméstico,Fatura eletrónica,Débito Direto,Tri-horário - Ciclo Diário,17.25,1.1124,,,,0.3534,0.1389,0.1096,True,True,False,,,https://www.muon.pt/tarifas,,
MUON,Muon Casa Verde,MUON_01,Fixo,Doméstico,Fatura eletrónica,Débito Direto,Tri-horário - Ciclo Diário,20.7,1.3191,,,,0.3534,0.1389,0.1096,True,True,False,,,https://www.muon.pt/tarifas,,
MUON,Muon Casa Verde,MUON_01,Fixo,Doméstico,Fatura eletrónica,Débito Direto,Tri-horário > 20.7 kVA - Ciclo Diário,27.6,1.5976,,,,0.3533,0.1509,0.1088,True,True,False,,,https://www.muon.pt/tarifas,,
MUON,Muon Casa Verde,MUON_01,Fixo,Doméstico,Fatura eletrónica,Débito Direto,Tri-horário > 20.7 kVA - Ciclo Diário,34.5,1.9646,,,,0.3533,0.1509,0.1088,True,True,False,,,https://www.muon.pt/tarifas,,
MUON,Muon Casa Verde,MUON_01,Fixo,Doméstico,Fatura eletrónica,Débito Direto,Tri-horário > 20.7 kVA - Ciclo Diário,41.4,2.3278,,,,0.3533,0.1509,0.1088,True,True,False,,,https://www.muon.pt/tarifas,,
MUON,Muon Casa Verde,MUON_01,Fixo,Doméstico,Fatura eletrónica,Débito Direto,Tri-horário - Ciclo Semanal,3.45,0.2819,,,,0.3534,0.1389,0.1096,True,True,False,,,https://www.muon.pt/tarifas,,
MUON,Muon Casa Verde,MUON_01,Fixo,Doméstico,Fatura eletrónica,Débito Direto,Tri-horário - Ciclo Semanal,4.6,0.3795,,,,0.3534,0.1389,0.1096,True,True,False,,,https://www.muon.pt/tarifas,,
MUON,Muon Casa Verde,MUON_01,Fixo,Doméstico,Fatura eletrónica,Débito Direto,Tri-horário - Ciclo Semanal,5.75,0.4503,,,,0.3534,0.1389,0.1096,True,True,False,,,https://www.muon.pt/tarifas,,
MUON,Muon Casa Verde,MUON_01,Fixo,Doméstico,Fatura eletrónica,Débito Direto,Tri-horário - Ciclo Semanal,6.9,0.5389,,,,0.3534,0.1389,0.1096,True,True,False,,,https://www.muon.pt/tarifas,,
MUON,Muon Casa Verde,MUON_01,Fixo,Doméstico,Fatura eletrónica,Débito Direto,Tri-horário - Ciclo Semanal,10.35,0.6882,,,,0.3534,0.1389,0.1096,True,True,False,,,https://www.muon.pt/tarifas,,
MUON,Muon Casa Verde,MUON_01,Fixo,Doméstico,Fatura eletrónica,Débito Direto,Tri-horário - Ciclo Semanal,13.8,0.8995,,,,0.3534,0.1389,0.1096,True,True,False,,,https://www.muon.pt/tarifas,,
MUON,Muon Casa Verde,MUON_01,Fixo,Doméstico,Fatura eletrónica,Débito Direto,Tri-horário - Ciclo Semanal,17.25,1.1124,,,,0.3534,0.1389,0.1096,True,True,False,,,https://www.muon.pt/tarifas,,
MUON,Muon Casa Verde,MUON_01,Fixo,Doméstico,Fatura eletrónica,Débito Direto,Tri-horário - Ciclo Semanal,20.7,1.3191,,,,0.3534,0.1389,0.1096,True,True,False,,,https://www.muon.pt/tarifas,,
MUON,Muon Casa Verde,MUON_01,Fixo,Doméstico,Fatura eletrónica,Débito Direto,Tri-horário > 20.7 kVA - Ciclo Semanal,27.6,1.5976,,,,0.3533,0.1509,0.1088,True,True,False,,,https://www.muon.pt/tarifas,,
MUON,Muon Casa Verde,MUON_01,Fixo,Doméstico,Fatura eletrónica,Débito Direto,Tri-horário > 20.7 kVA - Ciclo Semanal,34.5,1.9646,,,,0.3533,0.1509,0.1088,True,True,False,,,https://www.muon.pt/tarifas,,
MUON,Muon Casa Verde,MUON_01,Fixo,Doméstico,Fatura eletrónica,Débito Direto,Tri-horário > 20.7 kVA - Ciclo Semanal,41.4,2.3278,,,,0.3533,0.1509,0.1088,True,True,False,,,https://www.muon.pt/tarifas,,
MUON,Muon Negócios  Verde,MUON_02,Fixo,Não Doméstico,Fatura eletrónica,Débito Direto,Simples,1.15,0.165,0.159,,,,,,True,True,False,,,https://www.muon.pt/tarifas,,
MUON,Muon Negócios  Verde,MUON_02,Fixo,Não Doméstico,Fatura eletrónica,Débito Direto,Simples,2.3,0.2257,0.159,,,,,,True,True,False,,,https://www.muon.pt/tarifas,,
MUON,Muon Negócios  Verde,MUON_02,Fixo,Não Doméstico,Fatura eletrónica,Débito Direto,Simples,3.45,0.2819,0.159,,,,,,True,True,False,,,https://www.muon.pt/tarifas,,
MUON,Muon Negócios  Verde,MUON_02,Fixo,Não Doméstico,Fatura eletrónica,Débito Direto,Simples,4.6,0.3795,0.159,,,,,,True,True,False,,,https://www.muon.pt/tarifas,,
MUON,Muon Negócios  Verde,MUON_02,Fixo,Não Doméstico,Fatura eletrónica,Débito Direto,Simples,5.75,0.4503,0.159,,,,,,True,True,False,,,https://www.muon.pt/tarifas,,
MUON,Muon Negócios  Verde,MUON_02,Fixo,Não Doméstico,Fatura eletrónica,Débito Direto,Simples,6.9,0.5389,0.159,,,,,,True,True,False,,,https://www.muon.pt/tarifas,,
MUON,Muon Negócios  Verde,MUON_02,Fixo,Não Doméstico,Fatura eletrónica,Débito Direto,Simples,10.35,0.6882,0.159,,,,,,True,True,False,,,https://www.muon.pt/tarifas,,
MUON,Muon Negócios  Verde,MUON_02,Fixo,Não Doméstico,Fatura eletrónica,Débito Direto,Simples,13.8,0.8995,0.159,,,,,,True,True,False,,,https://www.muon.pt/tarifas,,
MUON,Muon Negócios  Verde,MUON_02,Fixo,Não Doméstico,Fatura eletrónica,Débito Direto,Simples,17.25,1.1124,0.159,,,,,,True,True,False,,,https://www.muon.pt/tarifas,,
MUON,Muon Negócios  Verde,MUON_02,Fixo,Não Doméstico,Fatura eletrónica,Débito Direto,Simples,20.7,1.3191,0.159,,,,,,True,True,False,,,https://www.muon.pt/tarifas,,
MUON,Muon Negócios  Verde,MUON_02,Fixo,Não Doméstico,Fatura eletrónica,Débito Direto,Bi-horário - Ciclo Diário,3.45,0.2819,,0.1863,0.1096,,,,True,True,False,,,https://www.muon.pt/tarifas,,
MUON,Muon Negócios  Verde,MUON_02,Fixo,Não Doméstico,Fatura eletrónica,Débito Direto,Bi-horário - Ciclo Diário,4.6,0.3795,,0.1863,0.1096,,,,True,True,False,,,https://www.muon.pt/tarifas,,
MUON,Muon Negócios  Verde,MUON_02,Fixo,Não Doméstico,Fatura eletrónica,Débito Direto,Bi-horário - Ciclo Diário,5.75,0.4503,,0.1863,0.1096,,,,True,True,False,,,https://www.muon.pt/tarifas,,
MUON,Muon Negócios  Verde,MUON_02,Fixo,Não Doméstico,Fatura eletrónica,Débito Direto,Bi-horário - Ciclo Diário,6.9,0.5389,,0.1863,0.1096,,,,True,True,False,,,https://www.muon.pt/tarifas,,
MUON,Muon Negócios  Verde,MUON_02,Fixo,Não Doméstico,Fatura eletrónica,Débito Direto,Bi-horário - Ciclo Diário,10.35,0.6882,,0.1863,0.1096,,,,True,True,False,,,https://www.muon.pt/tarifas,,
MUON,Muon Negócios  Verde,MUON_02,Fixo,Não Doméstico,Fatura eletrónica,Débito Direto,Bi-horário - Ciclo Diário,13.8,0.8995,,0.1863,0.1096,,,,True,True,False,,,https://www.muon.pt/tarifas,,
MUON,Muon Negócios  Verde,MUON_02,Fixo,Não Doméstico,Fatura eletrónica,Débito Direto,Bi-horário - Ciclo Diário,17.25,1.1124,,0.1863,0.1096,,,,True,True,False,,,https://www.muon.pt/tarifas,,
MUON,Muon Negócios  Verde,MUON_02,Fixo,Não Doméstico,Fatura eletrónica,Débito Direto,Bi-horário - Ciclo Diário,20.7,1.3191,,0.1863,0.1096,,,,True,True,False,,,https://www.muon.pt/tarifas,,
